year,code,name,大数据
2017,sz000545,金浦钛业,0
2017,sz000761,本钢板材,0
2017,sz002006,精功科技,1
2017,sz002827,高争民爆,0
2017,sz002441,众业达,0
2017,sz002287,奇正藏药,1
2017,sz002275,桂林三金,0
2017,sz300573,兴齐眼药,0
2017,sz300553,集智股份,0
2017,sz300321,同大股份,0
2017,sz600232,金鹰股份,0
2017,sz600969,郴电国际,0
2017,sz603655,朗博科技,0
2017,sz603937,丽岛新材,1
2017,sz000913,钱江摩托,0
2017,sz000088,盐 田 港,0
2017,sz300290,荣科科技,1
2017,sz300402,宝色股份,0
2017,sz603022,新通联,0
2017,sz600332,白云山,1
2017,sz600740,山西焦化,0
2017,sz002634,棒杰股份,1
2017,sz002903,宇环数控,0
2017,sz002566,益盛药业,0
2017,sz300642,透景生命,0
2017,sz002022,科华生物,0
2017,sz603458,勘设股份,0
2017,sz600406,国电南瑞,1
2017,sz300020,银江股份,1
2017,sz603989,艾华集团,0
2017,sz300039,上海凯宝,0
2017,sz600444,国机通用,1
2017,sz603585,苏利股份,0
2017,sz300113,顺网科技,1
2017,sz002151,北斗星通,0
2017,sz300472,新元科技,1
2017,sz600820,隧道股份,1
2017,sz600345,长江通信,1
2017,sz603856,东宏股份,0
2017,sz002689,远大智能,0
2017,sz603856,东宏股份,0
2017,sz002767,先锋电子,1
2017,sz002778,高科石化,0
2017,sz603099,长白山,0
2017,sz603577,汇金通,0
2017,sz300277,海联讯,0
2017,sz002826,易明医药,0
2017,sz600148,长春一东,0
2017,sz603880,南卫股份,0
2017,sz300412,迦南科技,0
2017,sz000791,甘肃电投,1
2017,sz300136,信维通信,0
2017,sz002237,恒邦股份,0
2017,sz002453,天马精化,1
2017,sz600152,维科精华,0
2017,sz603660,苏州科达,1
2017,sz002044,美年健康,1
2017,sz300319,麦捷科技,0
2017,sz002789,建艺集团,0
2017,sz600383,金地集团,1
2017,sz603683,晶华新材,0
2017,sz300348,长亮科技,1
2017,sz300513,恒泰实达,1
2017,sz002246,北化股份,0
2017,sz002543,万和电气,1
2017,sz300632,光莆股份,0
2017,sz603056,德邦股份,1
2017,sz603569,长久物流,1
2017,sz603679,华体科技,1
2017,sz300447,全信股份,0
2017,sz300624,万兴科技,1
2017,sz300235,方直科技,1
2017,sz002657,中科金财,1
2017,sz000017,深中华A,0
2017,sz000625,长安汽车,1
2017,sz300051,三五互联,1
2017,sz000524,岭南控股,1
2017,sz300444,双杰电气,1
2017,sz600884,杉杉股份,1
2017,sz601900,南方传媒,0
2017,sz603515,欧普照明,1
2017,sz603606,东方电缆,0
2017,sz002732,燕塘乳业,0
2017,sz300739,明阳电路,0
2017,sz000988,华工科技,1
2017,sz600212,江泉实业,0
2017,sz002218,拓日新能,0
2017,sz600327,大东方,1
2017,sz600385,山东金泰,0
2017,sz600599,熊猫金控,1
2017,sz600630,龙头股份,0
2017,sz600839,四川长虹,1
2017,sz300738,奥飞数据,1
2017,sz002579,中京电子,0
2017,sz300207,欣旺达,1
2017,sz000633,合金投资,1
2017,sz300363,博腾股份,0
2017,sz300380,安硕信息,1
2017,sz300029,天龙光电,0
2017,sz002129,中环股份,1
2017,sz600397,安源煤业,0
2017,sz600578,京能电力,0
2017,sz603266,天龙股份,0
2017,sz000980,众泰汽车,0
2017,sz603722,阿科力,0
2017,sz000801,四川九洲,1
2017,sz002805,丰元股份,0
2017,sz300732,设研院,1
2017,sz002687,乔治白,1
2017,sz603605,珀莱雅,0
2017,sz603709,中源家居,1
2017,sz002833,弘亚数控,0
2017,sz002691,冀凯股份,0
2017,sz002157,正邦科技,0
2017,sz300295,三六五网,0
2017,sz601222,林洋能源,1
2017,sz603023,威帝股份,0
2017,sz603326,我乐家居,1
2017,sz600712,南宁百货,0
2017,sz002750,龙津药业,0
2017,sz002549,凯美特气,0
2017,sz002309,中利集团,0
2017,sz603888,新华网,1
2017,sz000035,中国天楹,1
2017,sz603238,诺邦股份,0
2017,sz300264,佳创视讯,1
2017,sz000937,冀中能源,0
2017,sz600737,中粮糖业,1
2017,sz600824,益民集团,0
2017,sz002655,共达电声,0
2017,sz300370,安控科技,1
2017,sz603617,君禾股份,0
2017,sz600867,通化东宝,0
2017,sz603968,醋化股份,0
2017,sz601010,文峰股份,1
2017,sz601958,金钼股份,0
2017,sz603031,安德利,1
2017,sz603239,浙江仙通,0
2017,sz603416,信捷电气,0
2017,sz002315,焦点科技,1
2017,sz300448,浩云科技,1
2017,sz002726,龙大肉食,0
2017,sz002105,信隆健康,1
2017,sz002516,旷达科技,0
2017,sz300257,开山股份,0
2017,sz300038,梅泰诺,1
2017,sz600996,贵广网络,1
2017,sz002113,天润数娱,0
2017,sz600051,宁波联合,1
2017,sz600366,宁波韵升,1
2017,sz600704,物产中大,1
2017,sz600708,光明地产,1
2017,sz002488,金固股份,0
2017,sz600795,国电电力,0
2017,sz603339,四方冷链,0
2017,sz300611,美力科技,0
2017,sz300487,蓝晓科技,0
2017,sz300631,久吾高科,0
2017,sz300671,富满电子,0
2017,sz300503,昊志机电,1
2017,sz002486,嘉麟杰,1
2017,sz000509,华塑控股,0
2017,sz002416,爱施德,1
2017,sz600843,上工申贝,0
2017,sz002008,大族激光,0
2017,sz601127,小康股份,1
2017,sz603000,人民网,1
2017,sz603106,恒银金融,1
2017,sz300379,东方通,1
2017,sz000680,山推股份,1
2017,sz002607,亚夏汽车,0
2017,sz002790,瑞尔特,0
2017,sz300691,联合光电,0
2017,sz002267,陕天然气,0
2017,sz002220,天宝食品,0
2017,sz600363,联创光电,0
2017,sz600822,上海物贸,0
2017,sz300668,杰恩设计,0
2017,sz300697,电工合金,0
2017,sz300197,铁汉生态,0
2017,sz002010,传化智联,1
2017,sz600031,三一重工,1
2017,sz600155,宝硕股份,1
2017,sz600199,金种子酒,0
2017,sz600277,亿利洁能,1
2017,sz600326,西藏天路,0
2017,sz000068,华控赛格,0
2017,sz002707,众信旅游,1
2017,sz000830,鲁西化工,0
2017,sz600133,东湖高新,1
2017,sz300537,广信材料,0
2017,sz300469,信息发展,1
2017,sz300224,正海磁材,0
2017,sz002411,必康股份,1
2017,sz300519,新光药业,0
2017,sz600103,青山纸业,1
2017,sz002115,三维通信,1
2017,sz600510,黑牡丹,0
2017,sz600538,国发股份,1
2017,sz002867,周大生,0
2017,sz000889,茂业通信,1
2017,sz600048,保利地产,0
2017,sz600288,大恒科技,1
2017,sz300489,中飞股份,0
2017,sz600089,特变电工,0
2017,sz002102,冠福股份,1
2017,sz300432,富临精工,0
2017,sz600182,S佳通,0
2017,sz603043,广州酒家,1
2017,sz603128,华贸物流,1
2017,sz601100,恒立液压,0
2017,sz601113,华鼎股份,1
2017,sz300285,国瓷材料,0
2017,sz603316,诚邦股份,0
2017,sz603767,中马传动,0
2017,sz300258,精锻科技,0
2017,sz603885,吉祥航空,1
2017,sz300592,华凯创意,0
2017,sz300508,维宏股份,1
2017,sz600448,华纺股份,1
2017,sz300484,蓝海华腾,0
2017,sz000656,金科股份,1
2017,sz600261,阳光照明,0
2017,sz002434,万里扬,0
2017,sz603887,城地股份,0
2017,sz603979,金诚信,1
2017,sz300125,易世达,1
2017,sz002331,皖通科技,1
2017,sz600903,贵州燃气,1
2017,sz603360,百傲化学,0
2017,sz300626,华瑞股份,0
2017,sz002308,威创股份,1
2017,sz002452,长高集团,0
2017,sz600153,建发股份,0
2017,sz600802,福建水泥,0
2017,sz603100,川仪股份,1
2017,sz300112,万讯自控,0
2017,sz300080,易成新能,0
2017,sz002526,山东矿机,0
2017,sz600337,美克家居,1
2017,sz300211,亿通科技,1
2017,sz002511,中顺洁柔,0
2017,sz002606,大连电瓷,0
2017,sz300560,中富通,1
2017,sz600305,恒顺醋业,1
2017,sz000726,鲁 泰Ａ,0
2017,sz600361,华联综超,0
2017,sz000581,威孚高科,0
2017,sz002438,江苏神通,1
2017,sz600550,保变电气,1
2017,sz603989,艾华集团,0
2017,sz600220,江苏阳光,0
2017,sz002406,远东传动,0
2017,sz600359,新农开发,0
2017,sz300395,菲利华,0
2017,sz300517,海波重科,0
2017,sz300381,溢多利,0
2017,sz300735,光弘科技,0
2017,sz603055,台华新材,0
2017,sz000606,神州易桥,1
2017,sz603986,兆易创新,1
2017,sz600764,中国海防,0
2017,sz603843,正平股份,0
2017,sz603848,好太太,1
2017,sz603889,新澳股份,1
2017,sz603976,正川股份,0
2017,sz603568,伟明环保,0
2017,sz603685,晨丰科技,0
2017,sz603020,爱普股份,0
2017,sz603113,金能科技,0
2017,sz603517,绝味食品,0
2017,sz603527,众源新材,0
2017,sz600436,片仔癀,0
2017,sz600203,福日电子,0
2017,sz600276,恒瑞医药,0
2017,sz600381,青海春天,0
2017,sz000584,哈工智能,1
2017,sz002822,中装建设,0
2017,sz002841,视源股份,1
2017,sz000809,*ST新城,0
2017,sz002335,科华恒盛,1
2017,sz300713,英可瑞,0
2017,sz002050,三花智控,0
2017,sz002279,久其软件,1
2017,sz300255,常山药业,0
2017,sz002659,凯文教育,0
2017,sz002539,云图控股,1
2017,sz300514,友讯达,0
2017,sz300546,雄帝科技,1
2017,sz002504,*ST弘高,0
2017,sz600881,亚泰集团,1
2017,sz002819,东方中科,0
2017,sz300017,网宿科技,1
2017,sz002350,北京科锐,0
2017,sz603586,金麒麟,0
2017,sz000926,福星股份,0
2017,sz000753,漳州发展,0
2017,sz300078,思创医惠,1
2017,sz600387,海越股份,0
2017,sz002205,国统股份,0
2017,sz600333,长春燃气,0
2017,sz600639,浦东金桥,0
2017,sz600132,重庆啤酒,0
2017,sz300343,联创互联,1
2017,sz603988,中电电机,0
2017,sz002344,海宁皮城,1
2017,sz000671,阳 光 城,1
2017,sz600336,澳柯玛,0
2017,sz600498,烽火通信,1
2017,sz600039,四川路桥,0
2017,sz603699,纽威股份,0
2017,sz300389,艾比森,1
2017,sz002510,天汽模,0
2017,sz300500,启迪设计,1
2017,sz000419,通程控股,0
2017,sz603306,华懋科技,0
2017,sz002110,三钢闽光,0
2017,sz600739,辽宁成大,0
2017,sz300228,富瑞特装,0
2017,sz600166,福田汽车,1
2017,sz600476,湘邮科技,1
2017,sz600037,歌华有线,1
2017,sz600681,百川能源,0
2017,sz600376,首开股份,0
2017,sz002214,大立科技,0
2017,sz002003,伟星股份,0
2017,sz002222,福晶科技,0
2017,sz300731,科创新源,0
2017,sz000505,京粮控股,0
2017,sz300736,百华悦邦,0
2017,sz300217,东方电热,1
2017,sz300535,达威股份,0
2017,sz600477,杭萧钢构,0
2017,sz603918,金桥信息,1
2017,sz002168,深圳惠程,1
2017,sz000630,铜陵有色,0
2017,sz300725,药石科技,0
2017,sz000027,深圳能源,0
2017,sz600789,鲁抗医药,0
2017,sz601311,骆驼股份,1
2017,sz300458,全志科技,0
2017,sz300638,广和通,1
2017,sz600173,卧龙地产,0
2017,sz601116,三江购物,1
2017,sz603701,德宏股份,0
2017,sz603917,合力科技,0
2017,sz002472,双环传动,0
2017,sz600167,联美控股,0
2017,sz600318,新力金融,1
2017,sz600992,贵绳股份,0
2017,sz300368,汇金股份,1
2017,sz603380,易德龙,1
2017,sz600303,曙光股份,0
2017,sz601086,国芳集团,1
2017,sz300577,开润股份,1
2017,sz600360,华微电子,0
2017,sz603199,九华旅游,0
2017,sz002490,*ST墨龙,0
2017,sz603696,安记食品,0
2017,sz002590,万安科技,0
2017,sz600127,金健米业,0
2017,sz603338,浙江鼎力,0
2017,sz002176,江特电机,0
2017,sz300064,豫金刚石,0
2017,sz002307,北新路桥,0
2017,sz603488,展鹏科技,0
2017,sz002915,中欣氟材,0
2017,sz000710,贝瑞基因,1
2017,sz300643,万通智控,0
2017,sz002850,科达利,0
2017,sz300669,沪宁股份,0
2017,sz600070,浙江富润,1
2017,sz300120,经纬电材,0
2017,sz601368,绿城水务,0
2017,sz600628,新世界,1
2017,sz002300,太阳电缆,0
2017,sz002158,汉钟精机,1
2017,sz600853,龙建股份,0
2017,sz000966,长源电力,1
2017,sz300329,海伦钢琴,0
2017,sz600644,乐山电力,1
2017,sz600883,博闻科技,0
2017,sz600513,联环药业,0
2017,sz600619,海立股份,1
2017,sz002103,广博股份,1
2017,sz600080,金花股份,0
2017,sz603393,新天然气,0
2017,sz601019,山东出版,1
2017,sz002702,海欣食品,0
2017,sz000570,苏常柴Ａ,0
2017,sz002085,万丰奥威,0
2017,sz601668,中国建筑,1
2017,sz603869,北部湾旅,1
2017,sz600848,上海临港,0
2017,sz600864,哈投股份,0
2017,sz603008,喜临门,0
2017,sz603728,鸣志电器,1
2017,sz600312,平高电气,1
2017,sz600075,新疆天业,1
2017,sz002371,北方华创,1
2017,sz600697,欧亚集团,1
2017,sz300662,科锐国际,1
2017,sz000878,云南铜业,0
2017,sz000617,中油资本,1
2017,sz300630,普利制药,0
2017,sz002905,金逸影视,1
2017,sz600325,华发股份,1
2017,sz300278,华昌达,1
2017,sz600584,长电科技,0
2017,sz603330,上海天洋,0
2017,sz603738,泰晶科技,0
2017,sz002560,通达股份,0
2017,sz002734,利民股份,1
2017,sz000655,金岭矿业,0
2017,sz600054,黄山旅游,0
2017,sz300541,先进数通,1
2017,sz600505,西昌电力,0
2017,sz300330,华虹计通,1
2017,sz002045,国光电器,1
2017,sz603086,先达股份,0
2017,sz300617,安靠智电,0
2017,sz600409,三友化工,0
2017,sz603268,松发股份,0
2017,sz300021,大禹节水,1
2017,sz600079,人福医药,0
2017,sz600388,龙净环保,1
2017,sz000665,湖北广电,1
2017,sz600734,实达集团,1
2017,sz603386,广东骏亚,0
2017,sz000538,云南白药,1
2017,sz200771,杭汽轮Ｂ,0
2017,sz002840,华统股份,0
2017,sz300225,金力泰,0
2017,sz000736,中交地产,0
2017,sz300374,恒通科技,0
2017,sz000682,东方电子,1
2017,sz603131,上海沪工,1
2017,sz002653,海思科,0
2017,sz600242,中昌数据,1
2017,sz300623,捷捷微电,0
2017,sz000021,深科技,0
2017,sz600909,华安证券,1
2017,sz603499,翔港科技,1
2017,sz000407,胜利股份,0
2017,sz600677,航天通信,1
2017,sz002484,江海股份,0
2017,sz600468,百利电气,0
2017,sz600800,天津磁卡,1
2017,sz600933,爱柯迪,1
2017,sz000836,鑫茂科技,1
2017,sz002489,浙江永强,0
2017,sz300308,中际旭创,1
2017,sz600512,腾达建设,0
2017,sz600156,华升股份,0
2017,sz600479,千金药业,1
2017,sz600796,钱江生化,0
2017,sz603838,四通股份,0
2017,sz002232,启明信息,1
2017,sz000859,国风塑业,0
2017,sz600321,正源股份,0
2017,sz600743,华远地产,0
2017,sz601003,柳钢股份,0
2017,sz600162,香江控股,1
2017,sz600069,银鸽投资,0
2017,sz600256,广汇能源,1
2017,sz300245,天玑科技,1
2017,sz002926,华西证券,1
2017,sz000070,特发信息,1
2017,sz000811,冰轮环境,0
2017,sz603365,水星家纺,1
2017,sz603997,继峰股份,0
2017,sz002800,天顺股份,1
2017,sz002146,荣盛发展,0
2017,sz600120,浙江东方,0
2017,sz600415,小商品城,1
2017,sz002388,新亚制程,0
2017,sz002172,澳洋科技,0
2017,sz603387,基蛋生物,0
2017,sz002433,太安堂,1
2017,sz600501,航天晨光,0
2017,sz002376,新北洋,1
2017,sz000929,兰州黄河,0
2017,sz000568,泸州老窖,0
2017,sz002361,神剑股份,0
2017,sz002128,露天煤业,1
2017,sz000780,*ST平能,0
2017,sz300572,安车检测,0
2017,sz600023,浙能电力,0
2017,sz600506,香梨股份,0
2017,sz600586,金晶科技,0
2017,sz600746,江苏索普,0
2017,sz600838,上海九百,1
2017,sz601177,杭齿前进,0
2017,sz000609,中迪投资,0
2017,sz603229,奥翔药业,0
2017,sz603868,飞科电器,0
2017,sz002690,美亚光电,1
2017,sz300310,宜通世纪,1
2017,sz300627,华测导航,1
2017,sz600117,西宁特钢,0
2017,sz000632,三木集团,0
2017,sz603058,永吉股份,0
2017,sz600375,华菱星马,0
2017,sz600715,文投控股,0
2017,sz601515,东风股份,0
2017,sz603369,今世缘,1
2017,sz603516,淳中科技,1
2017,sz603598,引力传媒,1
2017,sz603708,家家悦,1
2017,sz002359,北讯集团,1
2017,sz600596,新安股份,1
2017,sz300556,丝路视觉,0
2017,sz002354,天神娱乐,0
2017,sz002811,亚泰国际,0
2017,sz002031,巨轮智能,0
2017,sz300212,易华录,1
2017,sz300271,华宇软件,1
2017,sz300595,欧普康视,1
2017,sz603501,韦尔股份,0
2017,sz603637,镇海股份,0
2017,sz300316,晶盛机电,0
2017,sz300558,贝达药业,0
2017,sz300284,苏交科,1
2017,sz600290,华仪电气,1
2017,sz300498,温氏股份,1
2017,sz603161,科华控股,0
2017,sz603356,华菱精工,0
2017,sz603466,风语筑,1
2017,sz600122,宏图高科,1
2017,sz600557,康缘药业,1
2017,sz600368,五洲交通,0
2017,sz000561,烽火电子,1
2017,sz600230,沧州大化,0
2017,sz002436,兴森科技,1
2017,sz600352,浙江龙盛,0
2017,sz603737,三棵树,1
2017,sz600379,宝光股份,0
2017,sz600470,六国化工,0
2017,sz600866,星湖科技,0
2017,sz603036,如通股份,0
2017,sz603823,百合花,0
2017,sz603909,合诚股份,0
2017,sz603955,大千生态,0
2017,sz900957,凌云Ｂ股,0
2017,sz001965,招商公路,1
2017,sz002364,中恒电气,1
2017,sz300263,隆华节能,1
2017,sz002846,英联股份,0
2017,sz002087,新野纺织,0
2017,sz300371,汇中股份,1
2017,sz002025,航天电器,0
2017,sz002683,宏大爆破,0
2017,sz000158,常山北明,1
2017,sz002426,胜利精密,0
2017,sz300443,金雷风电,0
2017,sz002508,老板电器,0
2017,sz000881,中广核技,0
2017,sz002381,双箭股份,0
2017,sz000610,西安旅游,0
2017,sz300057,万顺股份,0
2017,sz002255,海陆重工,0
2017,sz002626,金达威,0
2017,sz600019,宝钢股份,0
2017,sz300314,戴维医疗,1
2017,sz300325,德威新材,0
2017,sz002116,中国海诚,0
2017,sz000059,华锦股份,0
2017,sz603289,泰瑞机器,0
2017,sz300589,江龙船艇,0
2017,sz603318,派思股份,0
2017,sz002395,双象股份,0
2017,sz600868,梅雁吉祥,0
2017,sz000525,红 太 阳,1
2017,sz300341,麦迪电气,0
2017,sz002058,威 尔 泰,0
2017,sz000935,四川双马,0
2017,sz300683,海特生物,0
2017,sz002837,英维克,1
2017,sz300616,尚品宅配,1
2017,sz002890,弘宇股份,0
2017,sz300238,冠昊生物,0
2017,sz001696,宗申动力,0
2017,sz601179,中国西电,0
2017,sz603822,嘉澳环保,0
2017,sz300552,万集科技,1
2017,sz300140,中环装备,1
2017,sz300699,光威复材,0
2017,sz300196,长海股份,0
2017,sz603817,海峡环保,0
2017,sz600901,江苏租赁,1
2017,sz000981,银亿股份,0
2017,sz603766,隆鑫通用,1
2017,sz002313,日海通讯,1
2017,sz000547,航天发展,0
2017,sz002451,摩恩电气,1
2017,sz600792,云煤能源,0
2017,sz002537,海联金汇,1
2017,sz002760,凤形股份,0
2017,sz002758,华通医药,0
2017,sz300441,鲍斯股份,0
2017,sz000702,正虹科技,0
2017,sz300420,五洋停车,1
2017,sz600693,东百集团,0
2017,sz002920,德赛西威,1
2017,sz300598,诚迈科技,1
2017,sz002312,*ST三泰,1
2017,sz002051,中工国际,1
2017,sz002518,科士达,1
2017,sz300466,赛摩电气,1
2017,sz601366,利群股份,1
2017,sz000540,中天金融,1
2017,sz600563,法拉电子,0
2017,sz300087,荃银高科,0
2017,sz002587,奥拓电子,1
2017,sz002803,吉宏股份,1
2017,sz002578,闽发铝业,0
2017,sz002353,杰瑞股份,0
2017,sz002474,榕基软件,1
2017,sz600084,中葡股份,0
2017,sz603005,晶方科技,1
2017,sz300164,通源石油,0
2017,sz002320,海峡股份,0
2017,sz002062,宏润建设,0
2017,sz000510,金路集团,0
2017,sz002900,哈三联,1
2017,sz002029,七 匹 狼,0
2017,sz300074,华平股份,1
2017,sz600782,新钢股份,0
2017,sz603608,天创时尚,1
2017,sz603010,万盛股份,0
2017,sz603811,诚意药业,0
2017,sz603429,集友股份,0
2017,sz300154,瑞凌股份,0
2017,sz300529,健帆生物,0
2017,sz002500,山西证券,1
2017,sz600128,弘业股份,0
2017,sz600695,绿庭投资,0
2017,sz002630,华西能源,0
2017,sz002174,游族网络,1
2017,sz002593,日上集团,1
2017,sz300699,光威复材,0
2017,sz002738,中矿资源,0
2017,sz300150,世纪瑞尔,1
2017,sz000060,中金岭南,0
2017,sz300538,同益股份,0
2017,sz000430,张家界,0
2017,sz300424,航新科技,1
2017,sz300172,中电环保,0
2017,sz300430,诚益通,0
2017,sz300492,山鼎设计,0
2017,sz600738,兰州民百,0
2017,sz600738,兰州民百,0
2017,sz600768,宁波富邦,0
2017,sz300334,津膜科技,0
2017,sz002173,创新医疗,0
2017,sz600469,风神股份,1
2017,sz600855,航天长峰,1
2017,sz603559,中通国脉,1
2017,sz002887,绿茵生态,0
2017,sz000528,柳 工,1
2017,sz002535,林州重机,1
2017,sz300106,西部牧业,1
2017,sz002851,麦格米特,0
2017,sz000612,焦作万方,0
2017,sz000090,天健集团,0
2017,sz002583,海能达,1
2017,sz000025,特 力Ａ,1
2017,sz600171,上海贝岭,1
2017,sz600391,航发科技,0
2017,sz300149,量子高科,1
2017,sz300227,光韵达,0
2017,sz002398,建研集团,1
2017,sz002360,同德化工,0
2017,sz300620,光库科技,0
2017,sz600380,健康元,0
2017,sz600598,北大荒,0
2017,sz601126,四方股份,0
2017,sz300400,劲拓股份,1
2017,sz002118,紫鑫药业,0
2017,sz300568,星源材质,0
2017,sz300192,科斯伍德,1
2017,sz600063,皖维高新,0
2017,sz600105,永鼎股份,1
2017,sz603659,璞泰来,0
2017,sz300685,艾德生物,0
2017,sz600066,宇通客车,0
2017,sz600243,青海华鼎,0
2017,sz600763,通策医疗,0
2017,sz000572,海马汽车,1
2017,sz002083,孚日股份,0
2017,sz601011,宝泰隆,0
2017,sz603602,纵横通信,1
2017,sz603912,佳力图,1
2017,sz300066,三川智慧,1
2017,sz600558,大西洋,0
2017,sz002009,天奇股份,1
2017,sz600021,上海电力,0
2017,sz603026,石大胜华,0
2017,sz000902,新洋丰,0
2017,sz300073,当升科技,1
2017,sz603383,顶点软件,1
2017,sz603444,吉比特,1
2017,sz002765,蓝黛传动,0
2017,sz600161,天坛生物,0
2017,sz603032,德新交运,1
2017,sz603060,国检集团,1
2017,sz603126,中材节能,0
2017,sz603385,惠达卫浴,1
2017,sz603776,永安行,1
2017,sz002460,赣锋锂业,0
2017,sz002059,云南旅游,0
2017,sz002797,第一创业,0
2017,sz002858,力盛赛车,0
2017,sz300233,金城医药,0
2017,sz300195,长荣股份,0
2017,sz300511,雪榕生物,1
2017,sz300465,高伟达,1
2017,sz600682,南京新百,1
2017,sz300268,佳沃股份,0
2017,sz002456,欧菲科技,1
2017,sz000422,*ST宜化,0
2017,sz600575,皖江物流,0
2017,sz300554,三超新材,0
2017,sz600740,山西焦化,0
2017,sz300702,天宇股份,0
2017,sz600744,华银电力,0
2017,sz002179,中航光电,0
2017,sz603588,高能环境,1
2017,sz300167,迪威迅,0
2017,sz000521,美菱电器,1
2017,sz000685,中山公用,1
2017,sz300232,洲明科技,1
2017,sz300288,朗玛信息,1
2017,sz300354,东华测试,1
2017,sz600721,百花村,0
2017,sz600351,亚宝药业,1
2017,sz600687,刚泰控股,0
2017,sz603429,集友股份,0
2017,sz300673,佩蒂股份,0
2017,sz002483,润邦股份,1
2017,sz000755,*ST三维,0
2017,sz300107,建新股份,0
2017,sz600500,中化国际,1
2017,sz300385,雪浪环境,0
2017,sz300132,青松股份,0
2017,sz300242,佳云科技,1
2017,sz002680,长生生物,0
2017,sz002581,未名医药,0
2017,sz600478,科力远,0
2017,sz600217,中再资环,0
2017,sz002399,海普瑞,0
2017,sz603032,德新交运,1
2017,sz300317,珈伟股份,0
2017,sz000049,德赛电池,0
2017,sz600225,天津松江,1
2017,sz600388,龙净环保,1
2017,sz002321,华英农业,0
2017,sz000576,广东甘化,0
2017,sz000056,皇庭国际,1
2017,sz600393,粤泰股份,0
2017,sz002191,劲嘉股份,1
2017,sz300248,新开普,1
2017,sz600018,上港集团,1
2017,sz300366,创意信息,1
2017,sz600757,长江传媒,1
2017,sz600810,神马股份,1
2017,sz300711,广哈通信,0
2017,sz300042,朗科科技,0
2017,sz600085,同仁堂,0
2017,sz600179,安通控股,0
2017,sz600868,梅雁吉祥,0
2017,sz002217,合力泰,1
2017,sz600789,鲁抗医药,0
2017,sz603963,大理药业,0
2017,sz200706,瓦轴B,0
2017,sz601000,唐山港,0
2017,sz000697,炼石有色,0
2017,sz600559,老白干酒,0
2017,sz600680,*ST上普,0
2017,sz600812,华北制药,0
2017,sz000952,广济药业,0
2017,sz600186,莲花健康,0
2017,sz603958,哈森股份,0
2017,sz600241,时代万恒,0
2017,sz600310,桂东电力,0
2017,sz600203,福日电子,0
2017,sz603007,花王股份,0
2017,sz000707,*ST双环,0
2017,sz000826,启迪桑德,1
2017,sz600664,哈药股份,0
2017,sz000962,东方钽业,0
2017,sz600196,复星医药,0
2017,sz600802,福建水泥,0
2017,sz600763,通策医疗,0
2017,sz601579,会稽山,1
2017,sz000970,中科三环,1
2017,sz600079,人福医药,0
2017,sz600676,交运股份,1
2017,sz600750,江中药业,1
2017,sz600819,耀皮玻璃,0
2017,sz600626,申达股份,0
2017,sz600165,新日恒力,0
2017,sz600651,飞乐音响,1
2017,sz600238,*ST椰岛,1
2017,sz601968,宝钢包装,0
2017,sz600962,国投中鲁,1
2017,sz600529,山东药玻,0
2017,sz600624,复旦复华,0
2017,sz600825,新华传媒,1
2017,sz600275,ST昌鱼,0
2017,sz300241,瑞丰光电,0
2017,sz600839,四川长虹,1
2017,sz002099,海翔药业,0
2017,sz600242,中昌数据,1
2017,sz600152,维科精华,0
2017,sz600587,新华医疗,0
2017,sz603616,韩建河山,1
2017,sz000526,*ST紫学,0
2017,sz002086,东方海洋,1
2017,sz300055,万邦达,0
2017,sz300297,蓝盾股份,1
2017,sz600195,中牧股份,0
2017,sz600488,天药股份,0
2017,sz600469,风神股份,1
2017,sz600129,太极集团,0
2017,sz600161,天坛生物,0
2017,sz600249,两面针,0
2017,sz600252,中恒集团,0
2017,sz600978,宜华生活,1
2017,sz603156,养元饮品,0
2017,sz600803,新奥股份,0
2017,sz600017,日照港,1
2017,sz603086,先达股份,0
2017,sz600119,长江投资,0
2017,sz600422,昆药集团,0
2017,sz600292,远达环保,1
2017,sz600470,六国化工,0
2017,sz600594,益佰制药,1
2017,sz600677,航天通信,1
2017,sz600792,云煤能源,0
2017,sz600882,广泽股份,0
2017,sz603686,龙马环卫,1
2017,sz600787,中储股份,1
2017,sz603977,国泰集团,1
2017,sz300156,神雾环保,0
2017,sz300115,长盈精密,0
2017,sz300063,天龙集团,1
2017,sz601218,吉鑫科技,0
2017,sz603669,灵康药业,0
2017,sz600317,营口港,1
2017,sz600572,康恩贝,0
2017,sz002147,新光圆成,0
2017,sz000727,华东科技,0
2017,sz603345,安井食品,1
2017,sz600879,航天电子,0
2017,sz600367,红星发展,0
2017,sz002374,丽鹏股份,1
2017,sz600872,中炬高新,0
2017,sz600543,莫高股份,0
2017,sz600293,三峡新材,0
2017,sz603077,和邦生物,0
2017,sz300134,大富科技,0
2017,sz002427,*ST尤夫,0
2017,sz600086,东方金钰,1
2017,sz000595,*ST宝实,0
2017,sz600516,方大炭素,0
2017,sz002447,晨鑫科技,1
2017,sz000759,中百集团,0
2017,sz600141,兴发集团,0
2017,sz600499,科达洁能,0
2017,sz603218,日月股份,0
2017,sz600400,红豆股份,0
2017,sz600983,惠而浦,1
2017,sz600653,申华控股,0
2017,sz600998,九州通,0
2017,sz603009,北特科技,0
2017,sz600234,ST山水,0
2017,sz603021,山东华鹏,0
2017,sz002333,罗普斯金,0
2017,sz002162,悦心健康,1
2017,sz600501,航天晨光,0
